method_label,method,mode,train_seed,run_name,checkpoint_path,eval_seed,episode_rng_seed,step,start_pos,goal_pos,obstacle_pos,obstacle_radius,safe_margin,action_scale,ee_x,ee_y,ee_z,distance_to_obstacle,clearance_keepout,clearance_obstacle,distance_to_goal,cost,success,collision,has_action_diagnostics,execution_mode,candidate_count,safe_candidate_fraction,execution_fallback,selected_predicted_risk,selected_predicted_reward,mean_action_predicted_risk,any_shadow_predicted_unsafe,shadow_predicted_unsafe_fraction,selected_from_mean,action_candidate_spread,action_x,action_y,action_z,reward,step_cost_after,terminated,truncated
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,91,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613421201705933,0.250009149312973,0.2182442545890808,0.26820706519259346,0.13820706519259346,0.19820706519259346,0.055559106171131134,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050925105810165405,-0.2949226200580597,0.050925105810165405,1.0,1.0,1.0,0.0,-0.000873401528224349,0.13058552145957947,6.780028343200684e-05,-0.05572808617725968,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,92,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613399744033813,0.2500089704990387,0.21824491024017334,0.26820650227684273,0.13820650227684272,0.19820650227684272,0.055557552725076675,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05092231184244156,-0.29490596055984497,0.05092231184244156,1.0,1.0,1.0,0.0,-0.0008543876465409994,0.1305875927209854,6.69434666633606e-05,-0.05572657134383917,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,93,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613378882408142,0.250008761882782,0.21824553608894348,0.2682059215554802,0.13820592155548017,0.19820592155548017,0.0555560328066349,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05091973394155502,-0.2948901355266571,0.05091973394155502,1.0,1.0,1.0,0.0,-0.0008355526369996369,0.13059021532535553,6.623566150665283e-05,-0.055725102648139,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,94,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613358616828918,0.25000858306884766,0.21824616193771362,0.26820537971354835,0.13820537971354835,0.19820537971354835,0.05555455759167671,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.0509171187877655,-0.2948741912841797,0.0509171187877655,1.0,1.0,1.0,0.0,-0.0008174328249879181,0.13059251010417938,6.538629531860352e-05,-0.05572368156164884,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,95,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613338947296143,0.25000840425491333,0.21824675798416138,0.2682048494143528,0.1382048494143528,0.1982048494143528,0.0555531308054924,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050914667546749115,-0.2948591709136963,0.050914667546749115,1.0,1.0,1.0,0.0,-0.0007997898501344025,0.13059481978416443,6.445497274398804e-05,-0.055722260512411595,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,96,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613319277763367,0.250008225440979,0.21824735403060913,0.2682043191299778,0.13820431912997777,0.19820431912997777,0.05555170401930809,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05091214179992676,-0.2948441803455353,0.05091214179992676,1.0,1.0,1.0,0.0,-0.0007823852938599885,0.1305968165397644,6.370246410369873e-05,-0.05572086475789547,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,97,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613300204277039,0.2500080466270447,0.21824795007705688,0.26820379837074576,0.13820379837074576,0.19820379837074575,0.05555030331015587,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050909705460071564,-0.29482942819595337,0.050909705460071564,1.0,1.0,1.0,0.0,-0.0007653979700990021,0.13059917092323303,6.285309791564941e-05,-0.0557195220887661,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,98,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613281726837158,0.25000786781311035,0.21824851632118225,0.2682032891510493,0.1382032891510493,0.1982032891510493,0.055548954755067825,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050907328724861145,-0.2948146462440491,0.050907328724861145,1.0,1.0,1.0,0.0,-0.000748678925447166,0.1306012123823166,6.21899962425232e-05,-0.0557182046957314,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,99,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613263845443726,0.250007688999176,0.21824908256530762,0.26820278945398063,0.13820278945398062,0.19820278945398062,0.05554763227701187,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05090495944023132,-0.29480069875717163,0.05090495944023132,1.0,1.0,1.0,0.0,-0.0007327942876145244,0.1306033730506897,6.127357482910156e-05,-0.05571690252050757,0.0,0.0,1.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,0,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.4498244524002075,-0.16421523690223694,0.25746268033981323,0.16639940991052057,0.03639940991052057,0.09639940991052057,0.3930182456970215,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.8665052056312561,-5.752919673919678,0.991969108581543,1.0,1.0,0.0,0.6637515425682068,-0.9985787868499756,-0.4066579341888428,-0.6293988823890686,-0.42830282330513003,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,1,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.41992470622062683,-0.17644335329532623,0.2386367917060852,0.1899275099165157,0.05992750991651569,0.11992750991651568,0.4127160906791687,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.8836212158203125,-5.1899847984313965,0.976929783821106,1.0,1.0,0.0,0.7304190397262573,-0.9934202432632446,0.886319637298584,-0.7553737759590149,-0.4223012721538544,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,2,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.3901714086532593,-0.1498776525259018,0.21604639291763306,0.18792731480993813,0.057927314809938124,0.11792731480993812,0.39887091517448425,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.8764029145240784,-5.184897422790527,0.9455773830413818,1.0,1.0,0.0,0.5700215697288513,-0.7654135227203369,0.21942138671875,-0.20622356235980988,-0.40927661657333375,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,3,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.3672538995742798,-0.143316850066185,0.20993497967720032,0.20068230954389413,0.07068230954389412,0.13068230954389412,0.4025112986564636,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.848874568939209,-4.761608123779297,0.9100984334945679,1.0,1.0,0.0,0.6615232825279236,-0.9591277837753296,0.9949808716773987,-0.5193146467208862,-0.40784471154212953,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,4,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.35007381439208984,-0.11349570751190186,0.19447672367095947,0.20002043447510742,0.07002043447510742,0.13002043447510742,0.38604870438575745,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.8372199535369873,-4.123203754425049,0.906025767326355,1.0,1.0,0.0,0.6064553260803223,-0.9980810880661011,0.9792029857635498,0.9590288400650024,-0.38601725935935977,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,5,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.349927693605423,-0.08410122245550156,0.223098486661911,0.18303105774691458,0.05303105774691458,0.11303105774691458,0.35726985335350037,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.8491961359977722,-3.785050868988037,0.9234249591827393,1.0,1.0,0.0,0.33823084831237793,-0.9685808420181274,0.5341168642044067,0.09539172053337097,-0.355841463804245,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,6,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.34996461868286133,-0.06811834871768951,0.22589218616485596,0.17731464153694726,0.047314641536947255,0.10731464153694725,0.34351617097854614,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.8404629230499268,-3.334656000137329,0.9266530871391296,1.0,1.0,0.0,0.5717836618423462,-0.8219451904296875,0.999020516872406,0.09226382523775101,-0.3354690194129944,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,7,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.34996697306632996,-0.03819913789629936,0.2285986840724945,0.17045596631374207,0.04045596631374207,0.10045596631374207,0.3186475336551666,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.8269135355949402,-2.8471784591674805,0.9104259610176086,1.0,1.0,0.0,0.49107107520103455,-0.5814782977104187,0.9569886326789856,0.8668255805969238,-0.3146969187259674,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,8,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.34990939497947693,-0.009500895626842976,0.2543490529060364,0.1696441208094923,0.039644120809492284,0.09964412080949228,0.2946436107158661,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.7815442085266113,-2.6108739376068115,0.89460688829422,1.0,1.0,0.0,0.49976420402526855,-0.993369996547699,0.9081132411956787,0.3708054721355438,-0.2936100125312805,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,9,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.3499625623226166,0.017730463296175003,0.26535144448280334,0.173987238743109,0.043987238743109,0.103987238743109,0.2741205096244812,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.7801702618598938,-2.482400894165039,0.8679937124252319,1.0,1.0,0.0,0.48608970642089844,-0.9983322620391846,0.32873252034187317,0.6854873895645142,-0.2841482043266296,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,10,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.34995797276496887,0.0275744441896677,0.28573358058929443,0.1805368111742281,0.05053681117422809,0.11053681117422809,0.26840195059776306,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.7584466338157654,-2.235262393951416,0.8459418416023254,1.0,1.0,0.0,0.579534649848938,-0.20762892067432404,0.7635993957519531,0.8535860776901245,-0.2702635967731476,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,11,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.34997349977493286,0.05045917257666588,0.31115615367889404,0.19538795518279312,0.06538795518279311,0.1253879551827931,0.2567155659198761,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.6806920766830444,-2.2131848335266113,0.7740446925163269,1.0,1.0,0.0,0.5234917998313904,0.02198699302971363,0.887547492980957,0.8058584928512573,-0.2605088710784912,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,12,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.3506237864494324,0.07706838101148605,0.33521437644958496,0.21512744982975227,0.08512744982975226,0.14512744982975226,0.24613255262374878,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.5605754256248474,-2.4084198474884033,0.657275915145874,1.0,1.0,0.0,0.4584866464138031,-0.6837711334228516,0.8016332983970642,0.4968220591545105,-0.252523187994957,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,13,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.3499959409236908,0.10110193490982056,0.3500319719314575,0.23366853461133338,0.10366853461133338,0.16366853461133338,0.23895327746868134,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.4706113338470459,-2.486086130142212,0.5499106049537659,1.0,1.0,0.0,0.5259565711021423,-0.3036339581012726,0.9789078235626221,0.7817384600639343,-0.25310364603996277,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,14,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.3499967157840729,0.13045349717140198,0.3734000325202942,0.2609300872631954,0.13093008726319538,0.19093008726319538,0.2364879548549652,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.38367873430252075,-2.4844632148742676,0.43345171213150024,1.0,1.0,0.0,0.6937087774276733,-0.9842867851257324,0.9269725680351257,-0.5159067511558533,-0.24092712938785554,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,15,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.35001298785209656,0.15826623141765594,0.35800960659980774,0.27002783831215804,0.14002783831215804,0.20002783831215804,0.21998454630374908,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.29095786809921265,-1.6211168766021729,0.34052011370658875,1.0,1.0,0.0,0.5554656982421875,0.992530345916748,0.9796483516693115,-0.8908635377883911,-0.2029345178604126,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,16,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.3797924220561981,0.18766464293003082,0.33136841654777527,0.2626695842464093,0.1326695842464093,0.1926695842464093,0.17554986476898193,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.212968647480011,-1.1997807025909424,0.23533105850219727,1.0,1.0,0.0,0.6512957811355591,0.7176018357276917,0.9208680391311646,-0.751982569694519,-0.1633387541770935,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,17,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.40124836564064026,0.21524986624717712,0.30882954597473145,0.2676244784263634,0.13762447842636338,0.19762447842636338,0.14405447244644165,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.1416727602481842,-0.8388490676879883,0.15358711779117584,1.0,1.0,0.0,0.5641364455223083,0.9887071251869202,0.8454532623291016,-0.9030358791351318,-0.13473081052303315,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,18,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.43084126710891724,0.24057230353355408,0.2817060947418213,0.2731689762830669,0.1431689762830669,0.2031689762830669,0.10965274274349213,0.0,0.0,0.0,1.0,star_exec,16.0,0.0,1.0,0.08648380637168884,-0.6100760698318481,0.09406965970993042,1.0,1.0,0.0,0.5369619131088257,0.99575275182724,0.11559352278709412,0.8703892230987549,-0.11152308136224746,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,19,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.4606471061706543,0.24400265514850616,0.30778294801712036,0.27401606889436186,0.14401606889436186,0.20401606889436186,0.09389845281839371,0.0,0.0,0.0,1.0,star_exec,16.0,0.0625,0.0,0.027284832671284676,-0.1914220005273819,0.06262041628360748,1.0,0.875,0.0,0.6677829623222351,0.993074893951416,-0.364904522895813,-0.9052969217300415,-0.07224057480692864,0.0,0.0,0.0
STAR+Exec,star_v2,star_exec,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1881533092,20,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.49036315083503723,0.23301784694194794,0.2806003987789154,0.2526544814385244,0.12265448143852442,0.18265448143852442,0.052851419895887375,0.0,0.0,0.0,1.0,star_exec,16.0,0.75,0.0,-0.02135586552321911,0.16582484543323517,0.024512382224202156,1.0,0.0625,0.0,0.4583854079246521,0.9986801147460938,-0.4075431525707245,-0.4064280092716217,0.9674586630612612,0.0,1.0,0.0
